Timestamp,InvoiceID,Customer,Items,Total,PaymentMode,Bill Link,Click Me,User
5/26/2026 19:51:16,BILL-260526-195116,"વન વિભાગ - બારીયા , રેન્જ - રામપુરા (નોર્મલ)","[{""nursery"":""Shivrajpur"",""cpts"":[{""no"":""GJPMS-190"",""qty"":1000}],""name"":""Manilkara hexandra - રાયણ(15 x 25)"",""quantity"":1000,""price"":4,""id"":1122},{""quantity"":1000,""id"":1181,""price"":4,""cpts"":[{""no"":""GJPMS-331"",""qty"":1000}],""nursery"":""Shivrajpur"",""name"":""Terminalia arjuna - અર્જુન(15 x 25)""},{""quantity"":500,""price"":4,""id"":1062,""nursery"":""Shivrajpur"",""cpts"":[{""qty"":500,""no"":""GJPMS-735""}],""name"":""Dalbergia paniculata - પતરાળી(15 x 25)""},{""quantity"":400,""price"":4,""id"":1073,""nursery"":""Shivrajpur"",""cpts"":[{""qty"":400,""no"":""GJPMS-1452""}],""name"":""Dolichandron falcata - મેડસીંગ, મટરસીંગ(15 x 25)""},{""id"":1062,""price"":4,""quantity"":180,""name"":""Dalbergia paniculata - પતરાળી(15 x 25)"",""cpts"":[{""no"":""GJPMS-735"",""qty"":180}],""nursery"":""Shivrajpur""},{""id"":1198,""price"":4,""quantity"":500,""name"":""Wrightia dolichocarpa - દૂધકુડી(15 x 25)"",""cpts"":[{""no"":""GJ-NBD-678"",""qty"":500}],""nursery"":""Shivrajpur""},{""name"":""Mallotus phillipinensis - કંપીલો(15 x 25)"",""nursery"":""Shivrajpur"",""cpts"":[{""no"":""GJPMS-1540"",""qty"":130}],""price"":4,""id"":1118,""quantity"":130},{""id"":1061,""price"":4,""quantity"":65,""name"":""Dalbergia latifolia - સીસમ(15 x 25)"",""cpts"":[{""qty"":65,""no"":""GJPMS-1237""}],""nursery"":""Shivrajpur""},{""id"":1122,""price"":4,""quantity"":300,""name"":""Manilkara hexandra - રાયણ(15 x 25)"",""cpts"":[{""qty"":300,""no"":""GJPMS-190""}],""nursery"":""Shivrajpur""},{""name"":""Limonia acidissima - કોઠી(15 x 25)"",""cpts"":[{""no"":""GJPMS-935"",""qty"":690}],""nursery"":""Shivrajpur"",""id"":1111,""price"":4,""quantity"":690},{""price"":4,""id"":1096,""quantity"":210,""name"":""Hardwickla binata - અંજન(15 x 25)"",""nursery"":""Shivrajpur"",""cpts"":[{""no"":""GJPMS-19"",""qty"":210}]},{""quantity"":200,""id"":1073,""price"":4,""cpts"":[{""qty"":200,""no"":""GJPMS-1452""}],""nursery"":""Shivrajpur"",""name"":""Dolichandron falcata - મેડસીંગ, મટરસીંગ(15 x 25)""},{""name"":""Miliusa tomentosa - ઉંભ(15 x 25)"",""cpts"":[{""no"":""GJPMS-185"",""qty"":130}],""nursery"":""Shivrajpur"",""id"":1126,""price"":4,""quantity"":130},{""name"":""Stereospermum chelonoides - પાટલા(15 x 25)"",""cpts"":[{""qty"":150,""no"":""GJCPR-1339""}],""nursery"":""Shivrajpur"",""id"":1170,""price"":4,""quantity"":150},{""nursery"":""Shivrajpur"",""cpts"":[{""no"":""GJ-NBD-1368"",""qty"":50}],""name"":""Oroxylum indicum - ટેટૂ(15 x 25)"",""quantity"":50,""price"":4,""id"":1133}]",22020,Forest Department,https://drive.google.com/file/d/1CoD0G1vWHM5f8y6be1iWXlnDd2Id6kUz/view?usp=drivesdk,View Bill,rfo-shivrajpur
5/27/2026 11:12:13,BILL-270526-111213,RFO S.F Tilakvada  DCF S.F Narmada,"[{""price"":25,""name"":""Dendrocalamus strictus (માનવેલ) - Tissueculture"",""quantity"":5000,""cpts"":[{""qty"":5000,""no"":""0""}],""id"":1203,""nursery"":""Rajpipla""},{""cpts"":[{""qty"":5000,""no"":""0""}],""nursery"":""Rajpipla"",""id"":1200,""name"":""Bambusa vulgaris (Green) - Tissueculture"",""price"":25,""quantity"":5000},{""quantity"":8000,""price"":25,""name"":""Bambusa balcooa - Tissueculture"",""id"":1199,""nursery"":""Rajpipla"",""cpts"":[{""qty"":8000,""no"":""0""}]},{""cpts"":[{""qty"":2500,""no"":""0""}],""id"":1202,""nursery"":""Rajpipla"",""price"":25,""name"":""Dendrocalamus giganteus - Tissueculture"",""quantity"":2500}]",512500,Forest Department,https://drive.google.com/file/d/1UudZS-nlzMPLQ-523d5lEMjpL0zDppds/view?usp=drivesdk,View Bill,rfo-rajpipla
5/27/2026 11:14:51,BILL-270526-111451,RFO S.F Tilakvada  DCF S.F Narmada,"[{""id"":1121,""price"":25,""quantity"":1000,""name"":""Mangifera indica - આંબો - Tissueculture"",""cpts"":[{""qty"":1000,""no"":""0""}],""nursery"":""Rajpipla""},{""cpts"":[{""qty"":3000,""no"":""0""}],""name"":""Tectona grandis - Tissueculture"",""quantity"":3000,""price"":25,""id"":1205,""nursery"":""Rajpipla""}]",100000,Forest Department,https://drive.google.com/file/d/165RVjbbN0IhCaRoJTzI7huy3ppwad_aV/view?usp=drivesdk,View Bill,rfo-rajpipla
5/27/2026 11:17:39,BILL-270526-111739,RFO S.F Rajpipla DCF Naramada,"[{""quantity"":10000,""nursery"":""Rajpipla"",""price"":25,""id"":1204,""cpts"":[{""qty"":10000,""no"":""0""}],""name"":""Dendrocalamus stocksii - Tissueculture""},{""name"":""Bambusa tulda - Tissueculture"",""cpts"":[{""no"":""0"",""qty"":12500}],""id"":1201,""price"":25,""nursery"":""Rajpipla"",""quantity"":12500},{""id"":1202,""cpts"":[{""qty"":5400,""no"":""0""}],""name"":""Dendrocalamus giganteus - Tissueculture"",""quantity"":5400,""nursery"":""Rajpipla"",""price"":25}]",697500,Forest Department,https://drive.google.com/file/d/1lyzmsmgSYLxvVNNdPt8_jMfB43nn3032/view?usp=drivesdk,View Bill,rfo-rajpipla
5/27/2026 11:20:29,BILL-270526-112028,સામાજિક વનિકરણ રેંજ સોનગઢ,"[{""name"":""Diospyros melanoxylon - ટીમરૂ(15 x 25)"",""quantity"":110,""nursery"":""Singalkhanch"",""id"":1069,""price"":4,""cpts"":[{""qty"":110,""no"":""UK-1613""}]},{""nursery"":""Singalkhanch"",""quantity"":70,""name"":""Emblica officinalis - આંબળા(15 x 25)"",""price"":4,""id"":1078,""cpts"":[{""qty"":70,""no"":""UK-1373""}]},{""cpts"":[{""qty"":10,""no"":""UK-1582""}],""name"":""Haldina cordifolia - હલ્દુ(15 x 25)"",""quantity"":10,""nursery"":""Singalkhanch"",""id"":1095,""price"":4},{""id"":1129,""price"":4,""name"":""Mitragyna parvifolia - કલમ(15 x 25)"",""quantity"":40,""nursery"":""Singalkhanch"",""cpts"":[{""qty"":40,""no"":""UK-368""}]},{""quantity"":10,""nursery"":""Singalkhanch"",""name"":""Manilkara hexandra - રાયણ(15 x 25)"",""price"":4,""id"":1122,""cpts"":[{""qty"":10,""no"":""DG-1975""}]}]",960,Forest Department,https://drive.google.com/file/d/1Z5zPmvKOdNl2zFYVpD7JqlfPRDbBgy4n/view?usp=drivesdk,View Bill,rfo-ukai
5/27/2026 11:35:50,BILL-270526-113549,"RANGE FOREST OFFICE SUPA, NAVSARI SF DIVISION","[{""nursery"":""Dungarda"",""name"":""Madhuca longifolia - મહુડો(15 x 25)"",""id"":1114,""price"":4,""quantity"":2300,""cpts"":[{""qty"":2000,""no"":""DG-1947""},{""qty"":300,""no"":""DG-1898""}]},{""price"":4,""id"":1095,""name"":""Haldina cordifolia - હલ્દુ(15 x 25)"",""nursery"":""Dungarda"",""cpts"":[{""no"":""DG-1878"",""qty"":1000},{""qty"":1500,""no"":""DG-1890""}],""quantity"":2500},{""cpts"":[{""no"":""DG-2190"",""qty"":290}],""quantity"":290,""price"":4,""nursery"":""Dungarda"",""id"":1030,""name"":""Bauhinia purpurea - કંચનાર(15 x 25)""},{""name"":""Hymenodictyon orixense - મધમહુડો, કીરમાળો(15 x 25)"",""id"":1102,""nursery"":""Dungarda"",""price"":4,""quantity"":700,""cpts"":[{""no"":""DG-2134"",""qty"":200},{""qty"":500,""no"":""DG-2053""}]},{""quantity"":100,""cpts"":[{""qty"":100,""no"":""DG-0441""}],""name"":""Semecarpus anacardium - ભિલામો(15 x 25)"",""id"":1154,""nursery"":""Dungarda"",""price"":4},{""cpts"":[{""qty"":1000,""no"":""DG-2196""}],""quantity"":1000,""price"":4,""name"":""Carissa carandas - કરમદા(15 x 25)"",""id"":1047,""nursery"":""Dungarda""},{""price"":4,""nursery"":""Dungarda"",""id"":1061,""name"":""Dalbergia latifolia - સીસમ(15 x 25)"",""cpts"":[{""qty"":500,""no"":""DG-1111""}],""quantity"":500}]",29560,Forest Department,https://drive.google.com/file/d/1nynKJ2vdQcGA4lGsqbSbHgtxxtB_LOoQ/view?usp=drivesdk,View Bill,rfo-dungarda
5/27/2026 11:54:30,BILL-270526-115429,"વન વિભાગ - બારીયા , રેન્જ - રામપુરા (નોર્મલ) ","[{""nursery"":""Shivrajpur"",""cpts"":[{""no"":""GJPMS-819"",""qty"":240}],""quantity"":240,""id"":1012,""name"":""Ailanthus excelsa - અરડુસો(15 x 25)"",""price"":4},{""price"":4,""name"":""Diospyros melanoxylon - ટીમરૂ(15 x 25)"",""quantity"":200,""id"":1069,""cpts"":[{""qty"":200,""no"":""GJPMS-396""}],""nursery"":""Shivrajpur""},{""id"":1012,""quantity"":120,""name"":""Ailanthus excelsa - અરડુસો(15 x 25)"",""price"":4,""nursery"":""Shivrajpur"",""cpts"":[{""qty"":120,""no"":""GJPMS-819""}]},{""id"":1084,""quantity"":230,""name"":""Erythrina Suberosa - ઝાંગરીયો ખાખરો(15 x 25)"",""price"":4,""cpts"":[{""no"":""GJPMS-1537"",""qty"":230}],""nursery"":""Shivrajpur""},{""name"":""Prosopis cineraria - ખીજડો, શમી(15 x 25)"",""price"":4,""quantity"":460,""id"":1138,""cpts"":[{""no"":""GJPMS-123"",""qty"":460}],""nursery"":""Shivrajpur""},{""price"":4,""name"":""Crateva adansonii - વાયવરણો(15 x 25)"",""quantity"":270,""id"":1058,""nursery"":""Shivrajpur"",""cpts"":[{""qty"":270,""no"":""GJPMS-1434""}]}]",6080,Forest Department,https://drive.google.com/file/d/1Ee76tUD7HH_UoSFLMHhTI1jIyMbrC8qW/view?usp=drivesdk,View Bill,rfo-shivrajpur
5/27/2026 17:41:15,BILL-270526-174114,SF VADODARA RANGE SINOR,"[{""name"":""Oroxylum indicum - ટેટૂ(15 x 25)"",""cpts"":[{""qty"":300,""no"":""PMS-1682""}],""nursery"":""Godhra"",""id"":1133,""price"":4,""quantity"":300},{""id"":1069,""nursery"":""Godhra"",""quantity"":200,""price"":4,""cpts"":[{""no"":""PMS-1488"",""qty"":200}],""name"":""Diospyros melanoxylon - ટીમરૂ(15 x 25)""},{""quantity"":200,""price"":4,""id"":1062,""nursery"":""Godhra"",""cpts"":[{""no"":""PMS-598"",""qty"":200}],""name"":""Dalbergia paniculata - પતરાળી(15 x 25)""},{""cpts"":[{""qty"":100,""no"":""PMS-1398""}],""name"":""Petrocarpus marsupium - બીયો(15 x 25)"",""id"":1134,""nursery"":""Godhra"",""quantity"":100,""price"":4},{""name"":""Careya arborea - કુંભ(15 x 25)"",""cpts"":[{""qty"":400,""no"":""DH-594""}],""price"":4,""quantity"":400,""nursery"":""Godhra"",""id"":1045},{""name"":""Miliusa tomentosa - ઉંભ(15 x 25)"",""cpts"":[{""no"":""DH-984"",""qty"":100}],""nursery"":""Godhra"",""id"":1126,""price"":4,""quantity"":100},{""id"":1047,""nursery"":""Godhra"",""quantity"":600,""price"":4,""cpts"":[{""no"":""PMS-1662"",""qty"":600}],""name"":""Carissa carandas - કરમદા(15 x 25)""},{""cpts"":[{""no"":""PMS-1383"",""qty"":200}],""name"":""Alangium salvifolium - આંકોલ(15 x 25)"",""id"":1013,""nursery"":""Godhra"",""quantity"":200,""price"":4},{""name"":""Stereospermum chelonoides - પાટલા(15 x 25)"",""cpts"":[{""qty"":200,""no"":""PMS-1523""}],""nursery"":""Godhra"",""id"":1170,""price"":4,""quantity"":200},{""price"":4,""quantity"":21,""nursery"":""Godhra"",""id"":1036,""name"":""Boswelia serrata - સલાઈ(15 x 25)"",""cpts"":[{""qty"":21,""no"":""PMS-1511""}]},{""cpts"":[{""no"":""PMS-1697"",""qty"":20}],""name"":""Erythrina Suberosa - ઝાંગરીયો ખાખરો(15 x 25)"",""id"":1084,""nursery"":""Godhra"",""quantity"":20,""price"":4},{""name"":""Radermachera xylocarpa - ખડસીંગ(15 x 25)"",""cpts"":[{""no"":""0"",""qty"":50}],""nursery"":""Godhra"",""id"":1140,""price"":4,""quantity"":50},{""cpts"":[{""qty"":200,""no"":""PMS-886""}],""name"":""Mitragyna parvifolia - કલમ(15 x 25)"",""id"":1129,""nursery"":""Godhra"",""quantity"":200,""price"":4},{""name"":""Haldina cordifolia - હલ્દુ(15 x 25)"",""cpts"":[{""no"":""PMS-1005"",""qty"":200}],""nursery"":""Godhra"",""id"":1095,""price"":4,""quantity"":200},{""id"":1073,""nursery"":""Godhra"",""quantity"":105,""price"":4,""cpts"":[{""qty"":105,""no"":""PMS-1515""}],""name"":""Dolichandron falcata - મેડસીંગ, મટરસીંગ(15 x 25)""},{""cpts"":[{""no"":""PMS-1695"",""qty"":200}],""name"":""Mallotus phillipinensis - કંપીલો(15 x 25)"",""id"":1118,""nursery"":""Godhra"",""quantity"":200,""price"":4},{""name"":""Bridelia retusa - આસન(15 x 25)"",""cpts"":[{""no"":""DH-858"",""qty"":50}],""nursery"":""Godhra"",""id"":1038,""price"":4,""quantity"":50},{""name"":""Limonia acidissima - કોઠી(15 x 25)"",""cpts"":[{""qty"":400,""no"":""PMS-1062""}],""price"":4,""quantity"":400,""nursery"":""Godhra"",""id"":1111}]",14184,Forest Department,https://drive.google.com/file/d/1EjfgjZaCuZg_UcE6HI9xZjtBZlBl8iTU/view?usp=drivesdk,View Bill,rfo-godhra
5/29/2026 11:20:07,BILL-290526-112007,"સામાજીક વનિકરણ વિભાગ - વડોદરા , રેન્જ - શિનોર ","[{""quantity"":500,""price"":4,""id"":1129,""name"":""Mitragyna parvifolia - કલમ(15 x 25)"",""nursery"":""Piplej"",""cpts"":[{""qty"":500,""no"":""GJBRDD-575""}]},{""nursery"":""Piplej"",""cpts"":[{""qty"":500,""no"":""GJBRD-231""}],""name"":""Aegle marmelos - બીલી(15 x 25)"",""id"":1010,""price"":4,""quantity"":500},{""quantity"":300,""price"":4,""id"":1110,""nursery"":""Piplej"",""cpts"":[{""qty"":300,""no"":""GJCPR-1472""}],""name"":""Lannea coromendelica - મોદડ(15 x 25)""},{""name"":""Miliusa tomentosa - ઉંભ(15 x 25)"",""nursery"":""Piplej"",""cpts"":[{""qty"":350,""no"":""GJBRD-546""}],""id"":1126,""price"":4,""quantity"":350}]",6600,Forest Department,https://drive.google.com/file/d/1eUEtKk5j4p1f6qQJGjCfmcsxKhr6ZgIO/view?usp=drivesdk,View Bill,rfo-shivrajpur
5/29/2026 14:26:08,BILL-290526-142608,BARIYA FOREST DIVISION RANGE RAMPURA,"[{""price"":4,""quantity"":200,""id"":1053,""name"":""Cordia dichotoma - ગુંદા(15 x 25)"",""nursery"":""Godhra"",""cpts"":[{""no"":""PMS-1167"",""qty"":200}]},{""cpts"":[{""no"":""PMS-1488"",""qty"":1000}],""nursery"":""Godhra"",""name"":""Diospyros melanoxylon - ટીમરૂ(15 x 25)"",""quantity"":1000,""id"":1069,""price"":4},{""price"":4,""cpts"":[{""no"":""PMS-1678"",""qty"":200}],""quantity"":200,""id"":1020,""name"":""Annona squamosa - સીતાફળ(15 x 25)"",""nursery"":""Godhra""},{""id"":1030,""quantity"":200,""name"":""Bauhinia purpurea - કંચનાર(15 x 25)"",""nursery"":""Godhra"",""cpts"":[{""no"":""PMS-1439"",""qty"":200}],""price"":4},{""price"":4,""cpts"":[{""no"":""PMS-854"",""qty"":264}],""name"":""Albizia lebbeck - કાળો સીરસ(15 x 25)"",""quantity"":264,""id"":1015,""nursery"":""Godhra""},{""cpts"":[{""no"":""PMS-1547"",""qty"":300}],""nursery"":""Godhra"",""name"":""Terminalia bellarica - બહેડા(15 x 25)"",""id"":1182,""quantity"":300,""price"":4},{""cpts"":[{""qty"":100,""no"":""DH-516""}],""id"":1198,""quantity"":100,""name"":""Wrightia dolichocarpa - દૂધકુડી(15 x 25)"",""nursery"":""Godhra"",""price"":4},{""price"":4,""nursery"":""Godhra"",""name"":""Gmelina arborea - સેવન(15 x 25)"",""quantity"":300,""id"":1093,""cpts"":[{""qty"":300,""no"":""PMS-1166""}]},{""quantity"":200,""id"":1068,""name"":""Diospyros chlororylon - નિનાઈ(15 x 25)"",""nursery"":""Godhra"",""cpts"":[{""qty"":200,""no"":""0""}],""price"":4},{""cpts"":[{""qty"":300,""no"":""PMS-1629""}],""nursery"":""Godhra"",""name"":""Ficus benghalensis - વડ(15 x 25)"",""id"":1087,""quantity"":300,""price"":4},{""price"":4,""cpts"":[{""no"":""PMS-844"",""qty"":500}],""quantity"":500,""id"":1049,""name"":""Cassia fistula - ગરમાળો(15 x 25)"",""nursery"":""Godhra""},{""cpts"":[{""no"":""PMS-1075"",""qty"":255}],""nursery"":""Godhra"",""quantity"":255,""id"":1101,""name"":""Holoptelea integrifolia - કણજી/પાપડો/કણઝો(15 x 25)"",""price"":4}]",15276,Forest Department,https://drive.google.com/file/d/1U7nrmYn_386N0l6Z0X_tvnuxs81C832S/view?usp=drivesdk,View Bill,rfo-godhra
5/29/2026 15:20:00,BILL-290526-152000,SF GODHRA RENGE KALOL,"[{""id"":1069,""quantity"":200,""price"":4,""cpts"":[{""no"":""PMS-1488"",""qty"":200}],""nursery"":""Godhra"",""name"":""Diospyros melanoxylon - ટીમરૂ(15 x 25)""},{""name"":""Dalbergia paniculata - પતરાળી(15 x 25)"",""nursery"":""Godhra"",""cpts"":[{""no"":""DH-598"",""qty"":200}],""price"":4,""quantity"":200,""id"":1062},{""id"":1092,""quantity"":200,""price"":4,""cpts"":[{""qty"":200,""no"":""PMS-792""}],""name"":""Garuga pinnata - કાકડ(15 x 25)"",""nursery"":""Godhra""},{""nursery"":""Godhra"",""name"":""Ficus recemosa - ઉમરો(15 x 25)"",""price"":4,""cpts"":[{""no"":""PMS-1643"",""qty"":200}],""id"":1089,""quantity"":200},{""quantity"":200,""id"":1013,""cpts"":[{""no"":""PMS-1383"",""qty"":200}],""price"":4,""name"":""Alangium salvifolium - આંકોલ(15 x 25)"",""nursery"":""Godhra""},{""nursery"":""Godhra"",""name"":""Stereospermum chelonoides - પાટલા(15 x 25)"",""quantity"":200,""id"":1170,""cpts"":[{""no"":""PMS-1523"",""qty"":200}],""price"":4},{""nursery"":""Godhra"",""name"":""Bridelia retusa - આસન(15 x 25)"",""id"":1038,""quantity"":200,""price"":4,""cpts"":[{""qty"":200,""no"":""DH-980""}]},{""id"":1185,""quantity"":200,""price"":4,""cpts"":[{""qty"":200,""no"":""PMS-1608""}],""name"":""Terminalia tomentosa - સાદડ(15 x 25)"",""nursery"":""Godhra""},{""nursery"":""Godhra"",""name"":""Radermachera xylocarpa - ખડસીંગ(15 x 25)"",""id"":1140,""quantity"":200,""price"":4,""cpts"":[{""qty"":200,""no"":""0""}]},{""quantity"":200,""id"":1157,""cpts"":[{""no"":""PMS-1626"",""qty"":200}],""price"":4,""name"":""Soymida febrifuga - રોહણ(15 x 25)"",""nursery"":""Godhra""},{""name"":""Dalbergia latifolia - સીસમ(15 x 25)"",""nursery"":""Godhra"",""id"":1061,""quantity"":300,""price"":4,""cpts"":[{""no"":""PMS-1648"",""qty"":300}]},{""quantity"":200,""id"":1068,""cpts"":[{""no"":""0"",""qty"":200}],""price"":4,""nursery"":""Godhra"",""name"":""Diospyros chlororylon - નિનાઈ(15 x 25)""},{""nursery"":""Godhra"",""name"":""Albizia odoratissima - સીરસ(15 x 25)"",""cpts"":[{""qty"":300,""no"":""PMS-854""}],""price"":4,""quantity"":300,""id"":1016},{""nursery"":""Godhra"",""name"":""Gmelina arborea - સેવન(15 x 25)"",""price"":4,""cpts"":[{""no"":""PMS-1166"",""qty"":200}],""id"":1093,""quantity"":200},{""nursery"":""Godhra"",""name"":""Manilkara hexandra - રાયણ(15 x 25)"",""id"":1122,""quantity"":400,""price"":4,""cpts"":[{""qty"":400,""no"":""PMS-1122""}]},{""name"":""Miliusa tomentosa - ઉંભ(15 x 25)"",""nursery"":""Godhra"",""cpts"":[{""qty"":200,""no"":""DH-984""}],""price"":4,""quantity"":200,""id"":1126},{""cpts"":[{""qty"":100,""no"":""PMS-1167""}],""price"":4,""quantity"":100,""id"":1053,""name"":""Cordia dichotoma - ગુંદા(15 x 25)"",""nursery"":""Godhra""},{""name"":""Butea monosperma - ખાખરો(15 x 25)"",""nursery"":""Godhra"",""id"":1043,""quantity"":200,""price"":4,""cpts"":[{""qty"":200,""no"":""PMS-1391""}]},{""id"":1129,""quantity"":500,""price"":4,""cpts"":[{""qty"":500,""no"":""PMS-910""}],""name"":""Mitragyna parvifolia - કલમ(15 x 25)"",""nursery"":""Godhra""},{""cpts"":[{""no"":""DH-516"",""qty"":600}],""price"":4,""quantity"":600,""id"":1198,""nursery"":""Godhra"",""name"":""Wrightia dolichocarpa - દૂધકુડી(15 x 25)""},{""cpts"":[{""no"":""0"",""qty"":200}],""price"":4,""quantity"":200,""id"":1003,""name"":""Acacia nilotica - દેશી બાવળ(15 x 25)"",""nursery"":""Godhra""}]",20800,Forest Department,https://drive.google.com/file/d/1RD7Sb2qNzYdTaXL30WL5cu5rYS5ot001/view?usp=drivesdk,View Bill,rfo-godhra
5/29/2026 15:38:51,BILL-290526-153850,SF GODHRA RANGE KALOL,"[{""price"":4,""nursery"":""Godhra"",""quantity"":1000,""cpts"":[{""qty"":1000,""no"":""PMS-1430""}],""name"":""Terminalia arjuna - અર્જુન(15 x 25)"",""id"":1181},{""quantity"":500,""nursery"":""Godhra"",""price"":4,""id"":1134,""name"":""Petrocarpus marsupium - બીયો(15 x 25)"",""cpts"":[{""qty"":500,""no"":""PMS-1398""}]},{""quantity"":200,""nursery"":""Godhra"",""price"":4,""id"":1150,""name"":""Schleichera oleosa - કુસુમ(15 x 25)"",""cpts"":[{""qty"":200,""no"":""DH-625""}]},{""nursery"":""Godhra"",""quantity"":2000,""price"":4,""id"":1101,""cpts"":[{""qty"":2000,""no"":""DH-836""}],""name"":""Holoptelea integrifolia - કણજી/પાપડો/કણઝો(15 x 25)""},{""id"":1133,""name"":""Oroxylum indicum - ટેટૂ(15 x 25)"",""cpts"":[{""qty"":500,""no"":""PMS-1682""}],""quantity"":500,""nursery"":""Godhra"",""price"":4},{""nursery"":""Godhra"",""quantity"":200,""price"":4,""id"":1075,""name"":""Drypetes roxburghii - પુત્રંજીવા(15 x 25)"",""cpts"":[{""qty"":200,""no"":""0""}]},{""price"":4,""quantity"":500,""nursery"":""Godhra"",""name"":""Eriolaena candollei - બોથી(15 x 25)"",""cpts"":[{""qty"":500,""no"":""PMS-1704""}],""id"":1080},{""nursery"":""Godhra"",""quantity"":100,""price"":4,""id"":1078,""cpts"":[{""qty"":100,""no"":""DH-370""}],""name"":""Emblica officinalis - આંબળા(15 x 25)""}]",20000,Forest Department,https://drive.google.com/file/d/1cjeyqvnm5fg8dJQCiEiPWtEAxpvvZgeQ/view?usp=drivesdk,View Bill,rfo-godhra
5/29/2026 16:12:37,BILL-290526-161236,SF GODHRA DIVISION RANGE DHNOL,"[{""nursery"":""Godhra"",""quantity"":1000,""price"":4,""cpts"":[{""qty"":1000,""no"":""DH-603""}],""name"":""Schleichera oleosa - કુસુમ(15 x 25)"",""id"":1150},{""id"":1038,""name"":""Bridelia retusa - આસન(15 x 25)"",""nursery"":""Godhra"",""price"":4,""cpts"":[{""no"":""DH-858"",""qty"":740}],""quantity"":740},{""nursery"":""Godhra"",""price"":4,""cpts"":[{""no"":""PMS-1650"",""qty"":1000}],""quantity"":1000,""id"":1174,""name"":""Syzigium cumini - જામ્બુ(15 x 25)""},{""id"":1150,""name"":""Schleichera oleosa - કુસુમ(15 x 25)"",""quantity"":550,""cpts"":[{""qty"":550,""no"":""DH-601""}],""price"":4,""nursery"":""Godhra""},{""id"":1030,""name"":""Bauhinia purpurea - કંચનાર(15 x 25)"",""price"":4,""cpts"":[{""qty"":260,""no"":""PMS-1439""}],""quantity"":260,""nursery"":""Godhra""},{""id"":1129,""name"":""Mitragyna parvifolia - કલમ(15 x 25)"",""nursery"":""Godhra"",""cpts"":[{""qty"":250,""no"":""PMS-886""}],""price"":4,""quantity"":250},{""nursery"":""Godhra"",""price"":4,""cpts"":[{""no"":""PMS-1679"",""qty"":150}],""quantity"":150,""name"":""Annona squamosa - સીતાફળ(15 x 25)"",""id"":1020},{""quantity"":600,""price"":4,""cpts"":[{""no"":""PMS-1075"",""qty"":600}],""nursery"":""Godhra"",""id"":1101,""name"":""Holoptelea integrifolia - કણજી/પાપડો/કણઝો(15 x 25)""},{""name"":""Drypetes roxburghii - પુત્રંજીવા(15 x 25)"",""id"":1075,""cpts"":[{""qty"":275,""no"":""0""}],""price"":4,""quantity"":275,""nursery"":""Godhra""},{""id"":1147,""name"":""Sapindus trifoliatus - અરીઠા(15 x 25)"",""nursery"":""Godhra"",""price"":4,""cpts"":[{""qty"":50,""no"":""PMS-1660""}],""quantity"":50},{""name"":""Ficus recemosa - ઉમરો(15 x 25)"",""id"":1089,""quantity"":700,""cpts"":[{""no"":""PMS-1683"",""qty"":700}],""price"":4,""nursery"":""Godhra""},{""name"":""Stereospermum chelonoides - પાટલા(15 x 25)"",""id"":1170,""quantity"":300,""price"":4,""cpts"":[{""qty"":300,""no"":""PMS-1523""}],""nursery"":""Godhra""},{""nursery"":""Godhra"",""quantity"":80,""price"":4,""cpts"":[{""no"":""0"",""qty"":80}],""id"":1178,""name"":""Tecomella undulata - રગતરોહડો(15 x 25)""},{""nursery"":""Godhra"",""cpts"":[{""qty"":280,""no"":""PMS-1167""}],""price"":4,""quantity"":280,""name"":""Cordia dichotoma - ગુંદા(15 x 25)"",""id"":1053},{""nursery"":""Godhra"",""quantity"":200,""price"":4,""cpts"":[{""qty"":200,""no"":""PMS-1004""}],""id"":1129,""name"":""Mitragyna parvifolia - કલમ(15 x 25)""},{""name"":""Albizia odoratissima - સીરસ(15 x 25)"",""id"":1016,""nursery"":""Godhra"",""quantity"":300,""cpts"":[{""no"":""DH-829"",""qty"":300}],""price"":4},{""nursery"":""Godhra"",""quantity"":200,""cpts"":[{""no"":""DH-984"",""qty"":200}],""price"":4,""id"":1126,""name"":""Miliusa tomentosa - ઉંભ(15 x 25)""}]",27740,Forest Department,https://drive.google.com/file/d/15f97Ysh6Myu01jaYBMrDnXNV0i-vkgXS/view?usp=drivesdk,View Bill,rfo-godhra
5/29/2026 16:22:34,BILL-290526-162233,SF GODHRA DIVISION RANGE KALOL,"[{""name"":""Terminalia arjuna - અર્જુન(15 x 25)"",""nursery"":""Godhra"",""price"":4,""cpts"":[{""qty"":2000,""no"":""PMS-1433""}],""quantity"":2000,""id"":1181},{""id"":1181,""quantity"":1000,""cpts"":[{""qty"":1000,""no"":""PMS-1438""}],""price"":4,""nursery"":""Godhra"",""name"":""Terminalia arjuna - અર્જુન(15 x 25)""},{""nursery"":""Godhra"",""cpts"":[{""no"":""PMS-1670"",""qty"":1000}],""price"":4,""quantity"":1000,""id"":1047,""name"":""Carissa carandas - કરમદા(15 x 25)""},{""name"":""Carissa carandas - કરમદા(15 x 25)"",""id"":1047,""quantity"":1000,""price"":4,""cpts"":[{""no"":""PMS-1668"",""qty"":1000}],""nursery"":""Godhra""}]",20000,Forest Department,https://drive.google.com/file/d/1zcfUn__scBKyVt8u4XC1ROPVP1YN71jX/view?usp=drivesdk,View Bill,rfo-godhra
